1.7352575063705444,3.6017467975616455,0.47031277418136597,224639
2.142974615097046,4.255043029785156,0.48699647188186646,210176
1.7225852012634277,3.584547758102417,0.4855758547782898,224689
2.09688663482666,4.215351581573486,0.4750976860523224,210226
1.7177777290344238,3.5715301036834717,0.4817703366279602,224739
2.108393907546997,4.189980983734131,0.5051196217536926,210276
1.7236725091934204,3.554992914199829,0.4900347888469696,224789
2.0970304012298584,4.205642223358154,0.4711092412471771,210326
1.7337716817855835,3.5663695335388184,0.514228343963623,224839
2.0697102546691895,4.209447860717773,0.445301353931427,210376
2.0731828212738037,4.155069828033447,0.40580514073371887,210426
1.734851360321045,3.5521435737609863,0.5062044858932495,224889
1.7220591306686401,3.5273711681365967,0.5310895442962646,224939
2.063335657119751,4.120743751525879,0.41035789251327515,210476
2.063488006591797,4.115457534790039,0.4321909546852112,210526
1.7257287502288818,3.5294978618621826,0.5618616342544556,224989
1.7519017457962036,3.5532021522521973,0.5762287974357605,225039
2.057166814804077,4.144587516784668,0.40550386905670166,210576
1.7384536266326904,3.5327889919281006,0.5960040092468262,225089
2.0322577953338623,4.140561103820801,0.40892863273620605,210626
2.0279898643493652,4.1637983322143555,0.3665964603424072,210676
1.744484305381775,3.5705063343048096,0.695115864276886,225139
1.7517324686050415,3.572638988494873,0.6923417448997498,225189
2.0414364337921143,4.15844202041626,0.39094656705856323,210726
1.7781060934066772,3.5642476081848145,0.6545243263244629,225239
2.029749631881714,4.1725592613220215,0.35490337014198303,210776
1.76622474193573,3.547518253326416,0.6618249416351318,225289
1.997268795967102,4.180235862731934,0.3979520797729492,210826
1.7781437635421753,3.584289789199829,0.6474704742431641,225339
2.010615825653076,4.215396404266357,0.33269965648651123,210876
1.7918425798416138,3.5655341148376465,0.713790774345398,225389
2.003328800201416,4.222352504730225,0.285116583108902,210926
1.7953823804855347,3.5566747188568115,0.7022266387939453,225439
1.9875216484069824,4.197830677032471,0.26946407556533813,210976
1.8023622035980225,3.5485479831695557,0.7185475826263428,225489
1.9701710939407349,4.1691741943359375,0.24918411672115326,211026
1.9997355937957764,4.11763858795166,0.2320336401462555,211076
1.7952678203582764,3.5563862323760986,0.7089241147041321,225539
1.7831611633300781,3.583034038543701,0.7144361138343811,225589
1.9948335886001587,4.093570232391357,0.2196827530860901,211126
1.7938501834869385,3.576275587081909,0.671891450881958,225639
1.991100788116455,4.131239414215088,0.23951785266399384,211176
1.8012585639953613,3.5517053604125977,0.6607927083969116,225689
1.9851549863815308,4.102779388427734,0.24924236536026,211226
1.80568265914917,3.5483665466308594,0.6247519850730896,225739
1.994936466217041,4.085837364196777,0.24971458315849304,211276
1.8138761520385742,3.532158136367798,0.5869545936584473,225789
1.975731372833252,4.060905933380127,0.21382303535938263,211326
1.9707766771316528,4.08455753326416,0.1868586242198944,211376
1.8133996725082397,3.5391368865966797,0.5626872181892395,225839
1.818071961402893,3.5346646308898926,0.5975332856178284,225889
1.993458867073059,4.080014705657959,0.22715197503566742,211426
2.0198047161102295,4.039140701293945,0.26303502917289734,211476
1.800637125968933,3.5421526432037354,0.621711790561676,225939
1.825649619102478,3.509917736053467,0.6716468930244446,225989
2.009491205215454,4.0576958656311035,0.30814239382743835,211526
1.821197271347046,3.4937877655029297,0.6259779930114746,226039
1.9994834661483765,4.059823513031006,0.32194945216178894,211576
1.8020230531692505,3.5226457118988037,0.6182553768157959,226089
2.0094823837280273,4.0854597091674805,0.3214012384414673,211626
1.7946860790252686,3.5612056255340576,0.6015820503234863,226139
2.0166642665863037,4.063750743865967,0.32849669456481934,211676
2.0258541107177734,4.065392017364502,0.3328743577003479,211726
1.7773656845092773,3.5576930046081543,0.6454996466636658,226189
2.0065181255340576,4.076677322387695,0.33393675088882446,211776
1.7871243953704834,3.5101406574249268,0.6012043356895447,226239
1.7821388244628906,3.5122950077056885,0.5903800129890442,226289
2.0031261444091797,4.107975482940674,0.3218139410018921,211826
1.7616081237792969,3.533085346221924,0.5820047855377197,226339
1.9650062322616577,4.183721542358398,0.2565629482269287,211876
1.777603268623352,3.5428507328033447,0.6017049551010132,226389
1.9610403776168823,4.18706750869751,0.218784362077713,211926
1.7736696004867554,3.528412103652954,0.5911042094230652,226439
1.922865390777588,4.252785682678223,0.14661246538162231,211976
1.7675954103469849,3.5167675018310547,0.574005663394928,226489
1.9668121337890625,4.278048038482666,0.15287761390209198,212026
1.897102952003479,4.340792655944824,0.05982494354248047,212076
1.7748792171478271,3.5114235877990723,0.5269697308540344,226539
1.7632819414138794,3.503420352935791,0.5299190878868103,226589
1.9278082847595215,4.366619110107422,0.07716315239667892,212126
1.9692789316177368,4.291717052459717,0.1096961498260498,212176
1.7551798820495605,3.4841041564941406,0.5243143439292908,226639
1.7692395448684692,3.4720206260681152,0.49453550577163696,226689
1.9561676979064941,4.280322551727295,0.07708632946014404,212226
1.7727439403533936,3.4685721397399902,0.4708883464336395,226739
1.9241544008255005,4.316442012786865,0.014783916994929314,212276
